counter	predict	actual	diff	sqsum	frac	sum
1	(50)	(73)	23	15129	.00152025910503007469	.00152025910503007469
2	(50)	(93)	43	20449	.00210279231258252237	.00362305141761259706
3	(50)	(98)	48	21904	.00219138056975894813	.00581443198737154519
4	(0)	(99)	99	9801	.01010101010101010101	.01591544208838164620
5	(90)	(99)	9	35721	.00025195263290501385	.01616739472128666005
6	(90)	(99)	9	35721	.00025195263290501385	.01641934735419167390
7	(90)	(99)	9	35721	.00025195263290501385	.01667129998709668775
8	(0)	(99)	99	9801	.01010101010101010101	.02677231008810678876
9	(90)	(99)	9	35721	.00025195263290501385	.02702426272101180261
10	(90)	(99)	9	35721	.00025195263290501385	.02727621535391681646
11	(90)	(99)	9	35721	.00025195263290501385	.02752816798682183031
12	(0)	(98)	98	9604	.01020408163265306122	.03773224961947489153
13	(90)	(94)	4	33856	.00011814744801512287	.03785039706749001440
14	(90)	(96)	6	34596	.00017343045438779049	.03802382752187780489
15	(90)	(98)	8	35344	.00022634676324128564	.03825017428511909053
16	(0)	(99)	99	9801	.01010101010101010101	.04835118438612919154
17	(90)	(99)	9	35721	.00025195263290501385	.04860313701903420539
18	(90)	(99)	9	35721	.00025195263290501385	.04885508965193921924
19	(90)	(99)	9	35721	.00025195263290501385	.04910704228484423309
20	(0)	(99)	99	9801	.01010101010101010101	.05920805238585433410
21	(90)	(99)	9	35721	.00025195263290501385	.05946000501875934795
22	(90)	(99)	9	35721	.00025195263290501385	.05971195765166436180
23	(90)	(99)	9	35721	.00025195263290501385	.05996391028456937565
24	(0)	(99)	99	9801	.01010101010101010101	.07006492038557947666
25	(90)	(98)	8	35344	.00022634676324128564	.07029126714882076230
26	(90)	(97)	7	34969	.00020017729989419199	.07049144444871495429
27	(90)	(95)	5	34225	.00014609203798392987	.07063753648669888416
28	(0)	(96)	96	9216	.01041666666666666666	.08105420315336555082
29	(90)	(96)	6	34596	.00017343045438779049	.08122763360775334131
30	(90)	(96)	6	34596	.00017343045438779049	.08140106406214113180
31	(90)	(96)	6	34596	.00017343045438779049	.08157449451652892229
32	(0)	(95)	95	9025	.01052631578947368421	.09210081030600260650
33	(90)	(94)	4	33856	.00011814744801512287	.09221895775401772937
34	(90)	(95)	5	34225	.00014609203798392987	.09236504979200165924
35	(90)	(97)	7	34969	.00020017729989419199	.09256522709189585123
36	(0)	(99)	99	9801	.01010101010101010101	.10266623719290595224
37	(90)	(99)	9	35721	.00025195263290501385	.10291818982581096609
38	(90)	(99)	9	35721	.00025195263290501385	.10317014245871597994
39	(90)	(99)	9	35721	.00025195263290501385	.10342209509162099379
40	(0)	(98)	98	9604	.01020408163265306122	.11362617672427405501
41	(90)	(97)	7	34969	.00020017729989419199	.11382635402416824700
42	(90)	(97)	7	34969	.00020017729989419199	.11402653132406243899
43	(90)	(97)	7	34969	.00020017729989419199	.11422670862395663098
44	(0)	(97)	97	9409	.01030927835051546391	.12453598697447209489
45	(90)	(96)	6	34596	.00017343045438779049	.12470941742885988538
46	(90)	(96)	6	34596	.00017343045438779049	.12488284788324767587
47	(90)	(97)	7	34969	.00020017729989419199	.12508302518314186786
48	(0)	(96)	96	9216	.01041666666666666666	.13549969184980853452
49	(90)	(96)	6	34596	.00017343045438779049	.13567312230419632501
50	(90)	(96)	6	34596	.00017343045438779049	.13584655275858411550
51	(90)	(97)	7	34969	.00020017729989419199	.13604673005847830749
52	(0)	(98)	98	9604	.01020408163265306122	.14625081169113136871
53	(90)	(99)	9	35721	.00025195263290501385	.14650276432403638256
54	(90)	(99)	9	35721	.00025195263290501385	.14675471695694139641
55	(90)	(99)	9	35721	.00025195263290501385	.14700666958984641026
56	(0)	(99)	99	9801	.01010101010101010101	.15710767969085651127
57	(90)	(98)	8	35344	.00022634676324128564	.15733402645409779691
58	(90)	(98)	8	35344	.00022634676324128564	.15756037321733908255
59	(90)	(96)	6	34596	.00017343045438779049	.15773380367172687304
60	(0)	(97)	97	9409	.01030927835051546391	.16804308202224233695
61	(90)	(97)	7	34969	.00020017729989419199	.16824325932213652894
62	(90)	(96)	6	34596	.00017343045438779049	.16841668977652431943
63	(90)	(96)	6	34596	.00017343045438779049	.16859012023091210992
64	(50)	(96)	46	21316	.00215800337774441733	.17074812360865652725
65	(50)	(95)	45	21025	.00214030915576694411	.17288843276442347136
66	(50)	(97)	47	21609	.00217501966773103799	.17506345243215450935
67	(50)	(97)	47	21609	.00217501966773103799	.17723847209988554734
68	(90)	(98)	8	35344	.00022634676324128564	.17746481886312683298
69	(90)	(99)	9	35721	.00025195263290501385	.17771677149603184683
70	(90)	(99)	9	35721	.00025195263290501385	.17796872412893686068
71	(90)	(99)	9	35721	.00025195263290501385	.17822067676184187453
72	(90)	(99)	9	35721	.00025195263290501385	.17847262939474688838
73	(90)	(98)	8	35344	.00022634676324128564	.17869897615798817402
74	(90)	(98)	8	35344	.00022634676324128564	.17892532292122945966
75	(90)	(97)	7	34969	.00020017729989419199	.17912550022112365165
76	(90)	(96)	6	34596	.00017343045438779049	.17929893067551144214
77	(90)	(96)	6	34596	.00017343045438779049	.17947236112989923263
78	(90)	(96)	6	34596	.00017343045438779049	.17964579158428702312
79	(90)	(96)	6	34596	.00017343045438779049	.17981922203867481361
80	(90)	(96)	6	34596	.00017343045438779049	.17999265249306260410
81	(90)	(96)	6	34596	.00017343045438779049	.18016608294745039459
82	(90)	(97)	7	34969	.00020017729989419199	.18036626024734458658
83	(90)	(97)	7	34969	.00020017729989419199	.18056643754723877857
84	(90)	(99)	9	35721	.00025195263290501385	.18081839018014379242
85	(90)	(99)	9	35721	.00025195263290501385	.18107034281304880627
86	(90)	(99)	9	35721	.00025195263290501385	.18132229544595382012
87	(90)	(99)	9	35721	.00025195263290501385	.18157424807885883397
88	(90)	(99)	9	35721	.00025195263290501385	.18182620071176384782
89	(90)	(98)	8	35344	.00022634676324128564	.18205254747500513346
90	(90)	(98)	8	35344	.00022634676324128564	.18227889423824641910
91	(90)	(97)	7	34969	.00020017729989419199	.18247907153814061109
92	(90)	(97)	7	34969	.00020017729989419199	.18267924883803480308
93	(90)	(97)	7	34969	.00020017729989419199	.18287942613792899507
94	(90)	(96)	6	34596	.00017343045438779049	.18305285659231678556
95	(90)	(96)	6	34596	.00017343045438779049	.18322628704670457605
96	(90)	(97)	7	34969	.00020017729989419199	.18342646434659876804
97	(90)	(95)	5	34225	.00014609203798392987	.18357255638458269791
98	(90)	(97)	7	34969	.00020017729989419199	.18377273368447688990
99	(90)	(97)	7	34969	.00020017729989419199	.18397291098437108189
100	(90)	(98)	8	35344	.00022634676324128564	.18419925774761236753
101	(90)	(99)	9	35721	.00025195263290501385	.18445121038051738138
102	(90)	(99)	9	35721	.00025195263290501385	.18470316301342239523
103	(90)	(99)	9	35721	.00025195263290501385	.18495511564632740908
104	(90)	(99)	9	35721	.00025195263290501385	.18520706827923242293
105	(90)	(98)	8	35344	.00022634676324128564	.18543341504247370857
106	(90)	(98)	8	35344	.00022634676324128564	.18565976180571499421
107	(90)	(97)	7	34969	.00020017729989419199	.18585993910560918620
108	(90)	(96)	6	34596	.00017343045438779049	.18603336955999697669
